,Latitude,Longitude,Name,Rating,Site Name,count of
2388,41.87,-87.62,Yards Plaza,4,The Downtown District,20
2389,41.87,-87.62,Riverpoint Center,4.1,The Downtown District,20
2390,41.87,-87.62,Harper court,4.4,The Downtown District,20
2391,41.86,-87.67,The Shops at North Bridge,4.3,The Illinois Medical District,20
2392,41.86,-87.67,NORTH BRIDGE SHOPS,2,The Illinois Medical District,20
2393,41.86,-87.67,900 North Michigan Shops,4.4,The Illinois Medical District,20
2394,41.86,-87.67,Hawthorne Works Shopping Center,4,The Illinois Medical District,20
2395,41.86,-87.67,Roosevelt Collection Shops,4.4,The Illinois Medical District,20
2396,41.86,-87.67,Water Tower Place,4.5,The Illinois Medical District,20
2397,41.86,-87.67,Block 37,4.3,The Illinois Medical District,20
2398,41.86,-87.67,NEWCITY,4.3,The Illinois Medical District,20
2399,41.86,-87.67,Lake Meadows Shopping Center,4,The Illinois Medical District,20
2400,41.86,-87.67,Dorchester Commons Shopping Center,3.9,The Illinois Medical District,20
2401,41.86,-87.67,Foundry Shopping Center,3.8,The Illinois Medical District,20
2402,41.86,-87.67,Nordstrom Rack The Shops at State and Washington,4.1,The Illinois Medical District,20
2403,41.86,-87.67,Greenheart Shop,4.9,The Illinois Medical District,20
2404,41.86,-87.67,Diversey Halsted Shopping Center,4,The Illinois Medical District,20
2405,41.86,-87.67,Southgate Market,4.3,The Illinois Medical District,20
2406,41.86,-87.67,Washington Square Mall.,4,The Illinois Medical District,20
2407,41.86,-87.67,Yards Plaza,4,The Illinois Medical District,20
2408,41.86,-87.67,Riverpoint Center,4.1,The Illinois Medical District,20
2409,41.86,-87.67,The Maxwell,4.3,The Illinois Medical District,20
2410,41.86,-87.67,Three Stars Resale Shop,4.9,The Illinois Medical District,20
2411,41.85,-87.66,The Shops at North Bridge,4.3,The 78,20
2412,41.85,-87.66,NORTH BRIDGE SHOPS,2,The 78,20
2413,41.85,-87.66,900 North Michigan Shops,4.4,The 78,20
2414,41.85,-87.66,Hawthorne Works Shopping Center,4,The 78,20
2415,41.85,-87.66,The Shops at Millennium Station,NAN,The 78,20
2416,41.85,-87.66,Roosevelt Collection Shops,4.4,The 78,20
2417,41.85,-87.66,Water Tower Place,4.5,The 78,20
2418,41.85,-87.66,Block 37,4.3,The 78,20
2419,41.85,-87.66,NEWCITY,4.3,The 78,20
2420,41.85,-87.66,Lake Meadows Shopping Center,4,The 78,20
2421,41.85,-87.66,Dorchester Commons Shopping Center,3.9,The 78,20
2422,41.85,-87.66,Hyde Park Shopping Mall,3,The 78,20
2423,41.85,-87.66,Foundry Shopping Center,3.8,The 78,20
2424,41.85,-87.66,Nordstrom Rack The Shops at State and Washington,4.1,The 78,20
2425,41.85,-87.66,Greenheart Shop,4.9,The 78,20
2426,41.85,-87.66,Southgate Market,4.3,The 78,20
2427,41.85,-87.66,Yards Plaza,4,The 78,20
2428,41.85,-87.66,Harper court,4.4,The 78,20
2429,41.85,-87.66,The Maxwell,4.3,The 78,20
2430,41.85,-87.66,Wild Things gift shop at Lincoln Park Zoo,4.1,The 78,20
2431,41.83,-87.6,The Shops at North Bridge,4.3,Burnham Lakefront,20
2432,41.83,-87.6,NORTH BRIDGE SHOPS,2,Burnham Lakefront,20
2433,41.83,-87.6,The Shops at Millennium Station,NAN,Burnham Lakefront,20
2434,41.83,-87.6,900 North Michigan Shops,4.4,Burnham Lakefront,20
2435,41.83,-87.6,Roosevelt Collection Shops,4.4,Burnham Lakefront,20
2436,41.83,-87.6,Kimbark Plaza,4.2,Burnham Lakefront,20
2437,41.83,-87.6,Water Tower Place,4.5,Burnham Lakefront,20
2438,41.83,-87.6,Block 37,4.3,Burnham Lakefront,20
2439,41.83,-87.6,Lake Meadows Shopping Center,4,Burnham Lakefront,20
2440,41.83,-87.6,Dorchester Commons Shopping Center,3.9,Burnham Lakefront,20
2441,41.83,-87.6,Hyde Park Shopping Mall,3,Burnham Lakefront,20
2442,41.83,-87.6,Nordstrom Rack The Shops at State and Washington,4.1,Burnham Lakefront,20
2443,41.83,-87.6,Southgate Market,4.3,Burnham Lakefront,20
2444,41.83,-87.6,Yards Plaza,4,Burnham Lakefront,20
2445,41.83,-87.6,Harper court,4.4,Burnham Lakefront,20
2446,41.83,-87.6,The Maxwell,4.3,Burnham Lakefront,20
2447,41.83,-87.6,Forever 21,4,Burnham Lakefront,20
2448,41.83,-87.6,Nordstrom Rack Chicago Avenue,4.2,Burnham Lakefront,20
2449,41.83,-87.6,Disney Store,4.4,Burnham Lakefront,20
2450,41.83,-87.6,Grassroots Chicago,4.7,Burnham Lakefront,20
2451,35.9,-78.87,Brier Creek Shopping Center,4,Research Triangle Park,19
2452,35.9,-78.87,The Streets at Southpoint,4.5,Research Triangle Park,19
2453,35.9,-78.87,Brier Creek Commons,4.4,Research Triangle Park,19
2454,35.9,-78.87,Brierdale Shopping Center,4.2,Research Triangle Park,19
2455,35.9,-78.87,Triangle Square Shopping Center,4.1,Research Triangle Park,19
2456,35.9,-78.87,Greenwood Commons Shopping Center,4.1,Research Triangle Park,19
2457,35.9,-78.87,Woodcroft Shopping Center,4.2,Research Triangle Park,19
2458,35.9,-78.87,Hope Valley Shopping Center,4.2,Research Triangle Park,19
2459,35.9,-78.87,Parkside Town Commons,4.4,Research Triangle Park,19
2460,35.9,-78.87,Renaissance Center,4.3,Research Triangle Park,19
2461,35.9,-78.87,Homestead Market,4.2,Research Triangle Park,19
2462,35.9,-78.87,McCrimmon Corners,4.2,Research Triangle Park,19
2463,35.9,-78.87,SouthPoint Crossing,4.3,Research Triangle Park,19
2464,35.9,-78.87,Hope Valley Commons,4.2,Research Triangle Park,19
2465,35.9,-78.87,Alexander Place,4.2,Research Triangle Park,19
2466,35.9,-78.87,Morrisville Outlet Mall,2.4,Research Triangle Park,19
2467,35.9,-78.87,Luv Shop,NAN,Research Triangle Park,19
2468,35.9,-78.87,Bath & Body Works,NAN,Research Triangle Park,19
2469,35.9,-78.87,Brooks Brothers,3.2,Research Triangle Park,19
2470,35.85,-79.08,Eastgate shopping center,NAN,Chatham Park,13
2471,35.85,-79.08,Glen Lennox Shopping Center,3.8,Chatham Park,13
2472,35.85,-79.08,Glenwood Square Shopping Center,4.1,Chatham Park,13
2473,35.85,-79.08,Chatham Crossing Shopping Center,5,Chatham Park,13
2474,35.85,-79.08,Carr Mill Mall,4.3,Chatham Park,13
2475,35.85,-79.08,Meadowmont Village,4.4,Chatham Park,13
2476,35.85,-79.08,Carrboro Plaza,4.1,Chatham Park,13
2477,35.85,-79.08,North Chatham Village,4.2,Chatham Park,13
2478,35.85,-79.08,Dress Shop,NAN,Chatham Park,13
2479,35.85,-79.08,The Fragrance Shop,4,Chatham Park,13
2480,35.85,-79.08,Womancraft Gifts,4.9,Chatham Park,13
2481,35.85,-79.08,University Florist & Gift Shop,4.8,Chatham Park,13
2482,35.85,-79.08,Rumors,4.2,Chatham Park,13
2483,35.77,-78.64,North Ridge Shopping Center,NAN,Warehouse District,20
2484,35.77,-78.64,Forest Hills Barber Shop,4.6,Warehouse District,20
2485,35.77,-78.64,The Shops at Garner Plaza,4.1,Warehouse District,20
2486,35.77,-78.64,Shops At Oberlin Court,4.2,Warehouse District,20
2487,35.77,-78.64,Northside Shopping Center,NAN,Warehouse District,20
2488,35.77,-78.64,City Market,4.3,Warehouse District,20
2489,35.77,-78.64,Balcony,NAN,Warehouse District,20
2490,35.77,-78.64,Crabtree Valley Mall,4.4,Warehouse District,20
2491,35.77,-78.64,Cameron Village,4.4,Warehouse District,20
2492,35.77,-78.64,North Hills,4.4,Warehouse District,20
2493,35.77,-78.64,Creekside Crossing & Shops,4.1,Warehouse District,20
2494,35.77,-78.64,Ridgewood Shopping Center,4.2,Warehouse District,20
2495,35.77,-78.64,Mission Valley Shopping Center,4.1,Warehouse District,20
2496,35.77,-78.64,Walnut Creek Shopping Center,3.9,Warehouse District,20
2497,35.77,-78.64,Farmington Square Shopping Center,4,Warehouse District,20
2498,35.77,-78.64,Stony Brook Shopping Center,3.8,Warehouse District,20
2499,35.77,-78.64,Tower Shopping Center,3.8,Warehouse District,20
2500,35.77,-78.64,Plaza West Shopping Center,3.8,Warehouse District,20
2501,35.77,-78.64,Holly Park,4.2,Warehouse District,20
2502,35.77,-78.64,Forest Hills Shopping Center,3.9,Warehouse District,20
2503,33.7615,-84.3856,Peachtree Square Shopping Center,4.2,Downtown Atlanta,20
2504,33.7615,-84.3856,Campbellton Plaza,3.6,Downtown Atlanta,20
2505,33.7615,-84.3856,Oak At Ashby Street Shopping Center,4.2,Downtown Atlanta,20
2506,33.7615,-84.3856,Peachtree Center,4,Downtown Atlanta,20
2507,33.7615,-84.3856,Atlantic Station,4.5,Downtown Atlanta,20
2508,33.7615,-84.3856,Colony Square,4,Downtown Atlanta,20
2509,33.7615,-84.3856,Shopping center,NAN,Downtown Atlanta,20
2510,33.7615,-84.3856,Glenwood Place,4.3,Downtown Atlanta,20
2511,33.7615,-84.3856,Midtown Place,4.1,Downtown Atlanta,20
2512,33.7615,-84.3856,Edgewood Retail District,4.3,Downtown Atlanta,20
2513,33.7615,-84.3856,Atlantic Shopping Center,3.7,Downtown Atlanta,20
2514,33.7615,-84.3856,Westside Provisions District,4.5,Downtown Atlanta,20
2515,33.7615,-84.3856,Briarcliff Plaza,4.2,Downtown Atlanta,20
2516,33.7615,-84.3856,Toco Hills Shopping Center,4.3,Downtown Atlanta,20
2517,33.7615,-84.3856,Peachtree Battle,4.2,Downtown Atlanta,20
2518,33.7615,-84.3856,Shops of Miami Circle,4.4,Downtown Atlanta,20
2519,33.7615,-84.3856,Sage Hill Shopping Center,4.1,Downtown Atlanta,20
2520,33.7615,-84.3856,Stewart Lakewood Shopping Center,3.1,Downtown Atlanta,20
2521,33.7615,-84.3856,Moreland Shopping Center,4,Downtown Atlanta,20
2522,33.7615,-84.3856,Briarcliff La Vista Shopping Center,4.2,Downtown Atlanta,20
2523,34.5129,-93.0431,Albert Pike Shopping Center,3.9,Midtown,12
2524,34.5129,-93.0431,The Handmade Holiday shop,NAN,Midtown,12
2525,34.5129,-93.0431,Temperance Hill Square,4.3,Midtown,12
2526,34.5129,-93.0431,Cornerstone Market Place,4.2,Midtown,12
2527,34.5129,-93.0431,Hot Springs Plaza Shopping Center,4,Midtown,12
2528,34.5129,-93.0431,Hot Springs Mall,3.4,Midtown,12
2529,34.5129,-93.0431,Beverly's Casual Shop,NAN,Midtown,12
2530,34.5129,-93.0431,Stella Mae's,4.7,Midtown,12
2531,34.5129,-93.0431,State & Pride Provisions Company,4.8,Midtown,12
2532,34.5129,-93.0431,Cupids Lingerie,4,Midtown,12
2533,34.5129,-93.0431,BATHHOUSE Soapery,4.8,Midtown,12
2534,34.5129,-93.0431,Grand Lagniappe Shoppe,5,Midtown,12
2535,33.904,-84.2843,Doraville Shopping Center,4,Former GM plant,20
2536,33.904,-84.2843,Gwinnett Horizons Shopping Center,4.1,Former GM plant,20
2537,33.904,-84.2843,Georgetown Shopping Center,NAN,Former GM plant,20
2538,33.904,-84.2843,Carter Rockbridge Plaza Shopping Center,3.9,Former GM plant,20
2539,33.904,-84.2843,Global Forum Shopping Center,4.1,Former GM plant,20
2540,33.904,-84.2843,Skyland Shopping Center,3.4,Former GM plant,20
2541,33.904,-84.2843,Cherokee Plaza,4.4,Former GM plant,20
2542,33.904,-84.2843,Browning Village Shopping Center,4.1,Former GM plant,20
2543,33.904,-84.2843,Perimeter Mall,4.4,Former GM plant,20
2544,33.904,-84.2843,Town Square Center,4.2,Former GM plant,20
2545,33.904,-84.2843,Perimeter Square,4.4,Former GM plant,20
2546,33.904,-84.2843,Lenox Square,4.4,Former GM plant,20
2547,33.904,-84.2843,Shops Around Lenox,4,Former GM plant,20
2548,33.904,-84.2843,Phipps Plaza,4.4,Former GM plant,20
2549,33.904,-84.2843,Briarcliff Village,4.1,Former GM plant,20
2550,33.904,-84.2843,Embry Village Shopping Center,4.1,Former GM plant,20
2551,33.904,-84.2843,The Shops Of Dunwoody,NAN,Former GM plant,20
2552,33.904,-84.2843,Oakbrook Square Shopping Center,4.2,Former GM plant,20
2553,33.904,-84.2843,Peachtree Parkway Shopping Plaza,4,Former GM plant,20
2554,33.904,-84.2843,Norcross Village Shopping Center,4.1,Former GM plant,20
2555,33.9133,-84.3888,The Prado Shopping Center,2,The High Street Site,20
2556,33.9133,-84.3888,The Shops at Cumberland Shopping Center,4.2,The High Street Site,20
2557,33.9133,-84.3888,Woodlawn Square Shopping Center,4.2,The High Street Site,20
2558,33.9133,-84.3888,Georgetown Shopping Center,NAN,The High Street Site,20
2559,33.9133,-84.3888,Skyland Shopping Center,3.4,The High Street Site,20
2560,33.9133,-84.3888,Cherokee Plaza,4.4,The High Street Site,20
2561,33.9133,-84.3888,Perimeter Mall,4.4,The High Street Site,20
2562,33.9133,-84.3888,Stefans Shop,4,The High Street Site,20
2563,33.9133,-84.3888,Perimeter Square,4.4,The High Street Site,20
2564,33.9133,-84.3888,Lenox Square,4.4,The High Street Site,20
2565,33.9133,-84.3888,Cumberland Mall,4.2,The High Street Site,20
2566,33.9133,-84.3888,Shops Around Lenox,4,The High Street Site,20
2567,33.9133,-84.3888,Phipps Plaza,4.4,The High Street Site,20
2568,33.9133,-84.3888,Perimeter Pointe,4.2,The High Street Site,20
2569,33.9133,-84.3888,Brookhaven Plaza,4.2,The High Street Site,20
2570,33.9133,-84.3888,The Station at Vinings Shopping Center,4.3,The High Street Site,20
2571,33.9133,-84.3888,Galleria Specialty Mall,4,The High Street Site,20
2572,33.9133,-84.3888,The Shops Of Dunwoody,NAN,The High Street Site,20
2573,33.9133,-84.3888,Powers Ferry Plaza,4.2,The High Street Site,20
2574,33.9133,-84.3888,Perimeter Station,4.3,The High Street Site,20
2575,30.2586,-97.7444,Twin Oaks Shopping Center,3.7,American-Statesman ,20
2576,30.2586,-97.7444,2nd Street District,4.3,American-Statesman ,20
2577,30.2586,-97.7444,Barton Creek Square,4.3,American-Statesman ,20
2578,30.2586,-97.7444,Brodie Oaks Shopping Center,4.1,American-Statesman ,20
2579,30.2586,-97.7444,Capital Plaza,4,American-Statesman ,20
2580,30.2586,-97.7444,Shops at Mira Vista,4.1,American-Statesman ,20
2581,30.2586,-97.7444,Southwood Shopping Center,3.8,American-Statesman ,20
2582,30.2586,-97.7444,Austin Market and Mercantile,3.7,American-Statesman ,20
2583,30.2586,-97.7444,West Woods Shopping Center,3.9,American-Statesman ,20
2584,30.2586,-97.7444,Central Park Shopping Center,3,American-Statesman ,20
2585,30.2586,-97.7444,Windsor Village Shopping Center,3.9,American-Statesman ,20
2586,30.2586,-97.7444,Casis Shopping Center,3.9,American-Statesman ,20
2587,30.2586,-97.7444,Delwood Shopping Center,3.3,American-Statesman ,20
2588,30.2586,-97.7444,Jefferson Square Shopping Center,4.1,American-Statesman ,20
2589,30.2586,-97.7444,Stassney Heights Shopping Central,4.5,American-Statesman ,20
2590,30.2586,-97.7444,Rosedale Village Shopping Center,3,American-Statesman ,20
2591,30.2586,-97.7444,Hancock Center,4.2,American-Statesman ,20
2592,30.2586,-97.7444,The Village at Westlake,4.3,American-Statesman ,20
2593,30.2586,-97.7444,take heart,4.9,American-Statesman ,20
2594,30.2586,-97.7444,Sunset Valley Marketfair,4.1,American-Statesman ,20
2595,30.2714,-97.6647,2nd Street District,4.3,Eightfold,20
2596,30.2714,-97.6647,Capital Plaza,4,Eightfold,20
2597,30.2714,-97.6647,Austin Market and Mercantile,3.7,Eightfold,20
2598,30.2714,-97.6647,Central Park Shopping Center,3,Eightfold,20
2599,30.2714,-97.6647,Springdale Shopping Center,3.8,Eightfold,20
2600,30.2714,-97.6647,The Linc,3.9,Eightfold,20
2601,30.2714,-97.6647,Windsor Village Shopping Center,3.9,Eightfold,20
2602,30.2714,-97.6647,Delwood Shopping Center,3.3,Eightfold,20
2603,30.2714,-97.6647,Rosedale Village Shopping Center,3,Eightfold,20
2604,30.2714,-97.6647,Hancock Center,4.2,Eightfold,20
2605,30.2714,-97.6647,take heart,4.9,Eightfold,20
2606,30.2714,-97.6647,Eastland Plaza,3.9,Eightfold,20
2607,30.2714,-97.6647,Urban Outfitters,3.7,Eightfold,20
2608,30.2714,-97.6647,Rainbow Shops,4,Eightfold,20
2609,30.2714,-97.6647,Patagonia Austin,4.4,Eightfold,20
2610,30.2714,-97.6647,Bonobos,4.7,Eightfold,20
2611,30.2714,-97.6647,Flip Flop Shops,3,Eightfold,20
2612,30.2714,-97.6647,The Burlap Bag,4.4,Eightfold,20
2613,30.2714,-97.6647,Apparition Skateboards,4.8,Eightfold,20
2614,30.2714,-97.6647,francesca's,4.6,Eightfold,20
2615,30.199,-97.8276,Twin Oaks Shopping Center,3.7,Former 3M site,20
2616,30.199,-97.8276,2nd Street District,4.3,Former 3M site,20
2617,30.199,-97.8276,Barton Creek Square,4.3,Former 3M site,20
2618,30.199,-97.8276,Southpark Meadows,4.4,Former 3M site,20
2619,30.199,-97.8276,Brodie Oaks Shopping Center,4.1,Former 3M site,20
2620,30.199,-97.8276,Sunset Valley Homestead,4.3,Former 3M site,20
2621,30.199,-97.8276,Stassney Square,4,Former 3M site,20
2622,30.199,-97.8276,Century South,4,Former 3M site,20
2623,30.199,-97.8276,Shops at Mira Vista,4.1,Former 3M site,20
2624,30.199,-97.8276,Shops at Arbor Trails,4.3,Former 3M site,20
2625,30.199,-97.8276,Southwood Shopping Center,3.8,Former 3M site,20
2626,30.199,-97.8276,Tanglewood Village Shopping Center,4.1,Former 3M site,20
2627,30.199,-97.8276,Cannon Oaks Shopping Center,3.7,Former 3M site,20
2628,30.199,-97.8276,Southcross Plaza Shopping Center,3.8,Former 3M site,20
2629,30.199,-97.8276,Stassney Heights Shopping Central,4.5,Former 3M site,20
2630,30.199,-97.8276,Parkside Village,4.1,Former 3M site,20
2631,30.199,-97.8276,Oak Hill Centre,3.9,Former 3M site,20
2632,30.199,-97.8276,Sunset Valley Marketfair,4.1,Former 3M site,20
2633,30.199,-97.8276,Lakehills Plaza,4,Former 3M site,20
2634,30.199,-97.8276,Cherry Creek Plaza,4.2,Former 3M site,20
2635,30.4015,-97.7268,Northgate Shopping Center,4,The Domain,20
2636,30.4015,-97.7268,Crossroads Shopping Center,3.9,The Domain,20
2637,30.4015,-97.7268,Interpoint Shopping Center,3.8,The Domain,20
2638,30.4015,-97.7268,Mesa Woods Shopping Center,NAN,The Domain,20
2639,30.4015,-97.7268,Gateway Shopping Centers,4.2,The Domain,20
2640,30.4015,-97.7268,Shops At Pecan Park,NAN,The Domain,20
2641,30.4015,-97.7268,Crestview Shopping Center,NAN,The Domain,20
2642,30.4015,-97.7268,The Domain,4.4,The Domain,20
2643,30.4015,-97.7268,The Arboretum,4.4,The Domain,20
2644,30.4015,-97.7268,Village Shopping Center,4.1,The Domain,20
2645,30.4015,-97.7268,North Hills,4.2,The Domain,20
2646,30.4015,-97.7268,The Shops at Arbor Walk,4.2,The Domain,20
2647,30.4015,-97.7268,Shops At Ladera Bend,4,The Domain,20
2648,30.4015,-97.7268,Great Hills Market,4.2,The Domain,20
2649,30.4015,-97.7268,Allandale Shopping Center,4.1,The Domain,20
2650,30.4015,-97.7268,Rundberg Square Shopping Center,3.7,The Domain,20
2651,30.4015,-97.7268,Jester Village Shopping Center,4,The Domain,20
2652,30.4015,-97.7268,Centennial Shopping Center,4.2,The Domain,20
2653,30.4015,-97.7268,North Park Shopping Center,4,The Domain,20
2654,30.4015,-97.7268,Simon Property Group,4.7,The Domain,20
2655,30.4014,-97.7147,Northgate Shopping Center,4,Bardmoor Campus,20
2656,30.4014,-97.7147,Crossroads Shopping Center,3.9,Bardmoor Campus,20
2657,30.4014,-97.7147,Interpoint Shopping Center,3.8,Bardmoor Campus,20
2658,30.4014,-97.7147,Mesa Woods Shopping Center,NAN,Bardmoor Campus,20
2659,30.4014,-97.7147,Gateway Shopping Centers,4.2,Bardmoor Campus,20
2660,30.4014,-97.7147,Crestview Shopping Center,NAN,Bardmoor Campus,20
2661,30.4014,-97.7147,The Domain,4.4,Bardmoor Campus,20
2662,30.4014,-97.7147,The Arboretum,4.4,Bardmoor Campus,20
2663,30.4014,-97.7147,Village Shopping Center,4.1,Bardmoor Campus,20
2664,30.4014,-97.7147,North Hills,4.2,Bardmoor Campus,20
2665,30.4014,-97.7147,The Shops at Arbor Walk,4.2,Bardmoor Campus,20
2666,30.4014,-97.7147,Great Hills Market,4.2,Bardmoor Campus,20
2667,30.4014,-97.7147,Allandale Shopping Center,4.1,Bardmoor Campus,20
2668,30.4014,-97.7147,Rundberg Square Shopping Center,3.7,Bardmoor Campus,20
2669,30.4014,-97.7147,Centennial Shopping Center,4.2,Bardmoor Campus,20
2670,30.4014,-97.7147,North Park Shopping Center,4,Bardmoor Campus,20
2671,30.4014,-97.7147,Simon Property Group,4.7,Bardmoor Campus,20
2672,30.4014,-97.7147,Northcross Mall,4,Bardmoor Campus,20
2673,30.4014,-97.7147,Parmer Crossing,4.1,Bardmoor Campus,20
2674,30.4014,-97.7147,Galleria Oaks,4,Bardmoor Campus,20
2675,30.4704,-97.7701,Parkline Shopping Center,4,Robinson Ranch,20
2676,30.4704,-97.7701,Walden Park Shopping Center,4.1,Robinson Ranch,20
2677,30.4704,-97.7701,Shops At Pecan Park,NAN,Robinson Ranch,20
2678,30.4704,-97.7701,Shops At Cedar Park,NAN,Robinson Ranch,20
2679,30.4704,-97.7701,Village Belle Shopping Center,5,Robinson Ranch,20
2680,30.4704,-97.7701,Shops at Walden Park,4.3,Robinson Ranch,20
2681,30.4704,-97.7701,The Domain,4.4,Robinson Ranch,20
2682,30.4704,-97.7701,Lakeline Mall,4.1,Robinson Ranch,20
2683,30.4704,-97.7701,North Hills,4.2,Robinson Ranch,20
2684,30.4704,-97.7701,Plaza Volente,4.2,Robinson Ranch,20
2685,30.4704,-97.7701,Market at Lake Creek,4.1,Robinson Ranch,20
2686,30.4704,-97.7701,Domain NORTHSIDE,4.5,Robinson Ranch,20
2687,30.4704,-97.7701,The RailYard Shopping Center,4.1,Robinson Ranch,20
2688,30.4704,-97.7701,The Homestead Shopping Center,4.1,Robinson Ranch,20
2689,30.4704,-97.7701,The Shops at Whitestone,4.3,Robinson Ranch,20
2690,30.4704,-97.7701,1890 Ranch,4.3,Robinson Ranch,20
2691,30.4704,-97.7701,The Trails at 620,4.4,Robinson Ranch,20
2692,30.4704,-97.7701,Parmer Crossing,4.1,Robinson Ranch,20
2693,30.4704,-97.7701,Galleria Oaks,4,Robinson Ranch,20
2694,30.4704,-97.7701,The Parke,4.4,Robinson Ranch,20
